file,round,process,target,metric,operand,compression,communication
hns_4x4x1_cage15_main_Acsc_none.out,8,10,2,internode_time,B,0.0,0.7461
hns_4x4x1_cage15_main_Acsc_none.out,8,10,1,internode_time,A,0.0,133.562439
hns_4x4x1_cage15_main_Acsc_none.out,8,10,1,internode_time,B,0.0,23.434099
hns_4x4x1_cage15_main_Acsc_none.out,8,7,3,internode_time,A,0.0,0.192032
hns_4x4x1_cage15_main_Acsc_none.out,8,9,2,internode_time,B,0.0,0.185258
hns_4x4x1_cage15_main_Acsc_none.out,8,14,0,internode_time,A,0.0,10.597964
hns_4x4x1_cage15_main_Acsc_none.out,8,14,3,internode_time,B,0.0,0.162966
hns_4x4x1_cage15_main_Acsc_none.out,8,14,2,internode_time,B,0.0,1.066006
hns_4x4x1_cage15_main_Acsc_none.out,8,5,1,internode_time,A,0.0,0.741786
hns_4x4x1_cage15_main_Acsc_none.out,8,5,1,internode_time,B,0.0,0.705064
hns_4x4x1_cage15_main_Acsc_none.out,8,15,3,internode_time,A,0.0,0.93345
hns_4x4x1_cage15_main_Acsc_none.out,8,15,3,internode_time,B,0.0,0.905816
hns_4x4x1_cage15_main_Acsc_none.out,8,15,1,internode_time,A,0.0,114.166512
hns_4x4x1_cage15_main_Acsc_none.out,8,15,2,internode_time,B,0.0,22.801872
hns_4x4x1_cage15_main_Acsc_none.out,8,15,2,internode_time,A,0.0,183.419434
hns_4x4x1_cage15_main_Acsc_none.out,8,15,1,internode_time,B,0.0,28.938595
hns_4x4x1_cage15_main_Acsc_none.out,8,2,0,internode_time,A,0.0,3.631388
hns_4x4x1_cage15_main_Acsc_none.out,8,2,3,internode_time,B,0.0,0.409934
hns_4x4x1_cage15_main_Acsc_none.out,8,3,1,internode_time,A,0.0,0.395205
hns_4x4x1_cage15_main_Acsc_none.out,8,3,2,internode_time,B,0.0,0.376669
hns_4x4x1_cage15_main_Acsc_none.out,8,3,0,internode_time,A,0.0,0.377841
hns_4x4x1_cage15_main_Acsc_none.out,8,3,3,internode_time,B,0.0,0.300582
hns_4x4x1_cage15_main_Acsc_none.out,8,7,3,internode_time,B,0.0,0.374986
hns_4x4x1_cage15_main_Acsc_none.out,8,8,0,internode_time,B,0.0,0.464467
hns_4x4x1_cage15_main_Acsc_none.out,8,8,3,internode_time,A,0.0,11.94275
hns_4x4x1_cage15_main_Acsc_none.out,8,12,1,internode_time,B,0.0,0.36619
hns_4x4x1_cage15_main_Acsc_none.out,8,12,0,internode_time,B,0.0,0.334379
hns_4x4x1_cage15_main_Acsc_none.out,8,12,2,internode_time,A,0.0,0.372242
hns_4x4x1_cage15_main_Acsc_none.out,8,12,3,internode_time,A,0.0,0.349749
hns_4x4x1_cage15_main_Acsc_none.out,8,11,2,internode_time,A,0.0,4.384602
hns_4x4x1_cage15_main_Acsc_none.out,8,13,3,internode_time,A,0.0,5.159352
hns_4x4x1_cage15_main_Acsc_none.out,9,10,0,internode_time,B,0.0,18.256386
hns_4x4x1_cage15_main_Acsc_none.out,9,10,0,internode_time,A,0.0,7.328505
hns_4x4x1_cage15_main_Acsc_none.out,9,7,2,internode_time,A,0.0,7.305057
hns_4x4x1_cage15_main_Acsc_none.out,9,7,2,internode_time,B,0.0,2.292035
hns_4x4x1_cage15_main_Acsc_none.out,9,2,2,internode_time,A,0.0,3.930939
hns_4x4x1_cage15_main_Acsc_none.out,9,2,2,internode_time,B,0.0,3.36871
hns_4x4x1_cage15_main_Acsc_none.out,9,1,1,internode_time,A,0.0,0.937976
hns_4x4x1_cage15_main_Acsc_none.out,9,1,3,internode_time,B,0.0,7.492651
hns_4x4x1_cage15_main_Acsc_none.out,9,8,2,internode_time,B,0.0,0.219774
hns_4x4x1_cage15_main_Acsc_none.out,9,8,2,internode_time,A,0.0,7.180679
hns_4x4x1_cage15_main_Acsc_none.out,9,4,1,internode_time,B,0.0,3.809122
hns_4x4x1_cage15_main_Acsc_none.out,9,4,3,internode_time,A,0.0,7.823501
hns_4x4x1_cage15_main_Acsc_none.out,9,11,1,internode_time,A,0.0,6.289449
hns_4x4x1_cage15_main_Acsc_none.out,9,11,3,internode_time,B,0.0,8.598054
hns_4x4x1_cage15_main_Acsc_none.out,9,11,0,internode_time,A,0.0,5.316551
hns_4x4x1_cage15_main_Acsc_none.out,9,5,0,internode_time,B,0.0,21.374876
hns_4x4x1_cage15_main_Acsc_none.out,9,5,0,internode_time,A,0.0,13.115973
hns_4x4x1_cage15_main_Acsc_none.out,9,5,3,internode_time,A,0.0,6.477506
hns_4x4x1_cage15_main_Acsc_none.out,9,8,1,internode_time,B,0.0,3.238781
hns_4x4x1_cage15_main_Acsc_none.out,9,9,3,internode_time,A,0.0,6.589909
hns_4x4x1_cage15_main_Acsc_none.out,9,9,1,internode_time,B,0.0,36.466934
hns_4x4x1_cage15_main_Acsc_none.out,9,9,2,internode_time,A,0.0,4.802278
hns_4x4x1_cage15_main_Acsc_none.out,9,9,0,internode_time,B,0.0,0.953069
hns_4x4x1_cage15_main_Acsc_none.out,9,13,2,internode_time,B,0.0,21.048643
hns_4x4x1_cage15_main_Acsc_none.out,9,13,2,internode_time,A,0.0,51.134666
hns_4x4x1_cage15_main_Acsc_none.out,9,7,1,internode_time,B,0.0,0.182764
hns_4x4x1_cage15_main_Acsc_none.out,9,10,3,internode_time,A,0.0,8.302214
hns_4x4x1_cage15_main_Acsc_none.out,9,0,0,internode_time,A,0.0,1.45691
hns_4x4x1_cage15_main_Acsc_none.out,9,0,0,internode_time,B,0.0,0.639849
hns_4x4x1_cage15_main_Acsc_none.out,9,14,1,internode_time,B,0.0,32.299725
hns_4x4x1_cage15_main_Acsc_none.out,9,14,0,internode_time,B,0.0,1.847181
hns_4x4x1_cage15_main_Acsc_none.out,9,14,3,internode_time,A,0.0,55.122456
hns_4x4x1_cage15_main_Acsc_none.out,9,6,3,internode_time,B,0.0,9.658652
hns_4x4x1_cage15_main_Acsc_none.out,9,6,1,internode_time,A,0.0,13.572997
hns_4x4x1_cage15_main_Acsc_none.out,9,6,2,internode_time,B,0.0,0.994555
hns_4x4x1_cage15_main_Acsc_none.out,9,6,0,internode_time,A,0.0,4.592929
hns_4x4x1_cage15_main_Acsc_none.out,9,6,3,internode_time,A,0.0,5.810254
hns_4x4x1_cage15_main_Acsc_none.out,9,12,3,internode_time,B,0.0,1.93959
hns_4x4x1_cage15_main_Acsc_none.out,9,12,1,internode_time,A,0.0,10.805215
hns_4x4x1_cage15_main_Acsc_none.out,9,12,2,internode_time,B,0.0,6.893894
hns_4x4x1_cage15_main_Acsc_none.out,9,5,3,internode_time,B,0.0,10.699896
hns_4x4x1_cage15_main_Acsc_none.out,9,15,0,internode_time,A,0.0,41.70364
hns_4x4x1_cage15_main_Acsc_none.out,9,15,0,internode_time,B,0.0,22.158194
hns_4x4x1_cage15_main_Acsc_none.out,9,13,1,internode_time,A,0.0,0.644719
hns_4x4x1_cage15_main_Acsc_none.out,9,13,1,internode_time,B,0.0,0.73763
hns_4x4x1_cage15_main_Acsc_none.out,9,7,1,internode_time,A,0.0,8.115026
hns_4x4x1_cage15_main_Acsc_none.out,9,3,3,internode_time,A,0.0,0.596535
hns_4x4x1_cage15_main_Acsc_none.out,9,3,1,internode_time,B,0.0,0.869283
hns_4x4x1_cage15_main_Acsc_none.out,9,3,2,internode_time,A,0.0,0.620722
hns_4x4x1_cage15_main_Acsc_none.out,9,1,2,internode_time,B,0.0,1.827057
hns_4x4x1_cage15_main_Acsc_none.out,9,4,2,internode_time,A,0.0,13.002604
hns_4x4x1_cage15_main_Acsc_none.out,9,4,1,internode_time,A,0.0,7.988259
hns_4x4x1_cage15_main_Acsc_none.out,9,2,1,internode_time,A,0.0,3.743706
hns_4x4x1_cage15_main_Acsc_none.out,9,2,1,internode_time,B,0.0,2.73326
hns_4x4x1_cage15_main_Acsc_none.out,9,12,0,internode_time,A,0.0,0.173617
hns_4x4x1_cage15_main_Acsc_none.out,9,12,1,internode_time,B,0.0,4.873547
hns_4x4x1_cage15_main_Acsc_none.out,9,3,0,internode_time,B,0.0,0.169629
hns_4x4x1_cage15_main_Acsc_none.out,9,3,1,internode_time,A,0.0,4.171744
hns_4x4x1_cage15_main_Acsc_none.out,9,5,2,internode_time,B,0.0,8.855638
hns_4x4x1_cage15_main_Acsc_none.out,9,5,2,internode_time,A,0.0,5.87506
hns_4x4x1_cage15_main_Acsc_none.out,9,7,0,internode_time,A,0.0,8.357743
hns_4x4x1_cage15_main_Acsc_none.out,9,7,3,internode_time,A,0.0,0.151534
hns_4x4x1_cage15_main_Acsc_none.out,9,1,1,internode_time,B,0.0,1.139254
hns_4x4x1_cage15_main_Acsc_none.out,9,1,0,internode_time,A,0.0,26.6812
hns_4x4x1_cage15_main_Acsc_none.out,9,11,2,internode_time,B,0.0,0.208813
hns_4x4x1_cage15_main_Acsc_none.out,9,11,1,internode_time,B,0.0,8.599837
hns_4x4x1_cage15_main_Acsc_none.out,9,13,0,internode_time,B,0.0,0.514687
hns_4x4x1_cage15_main_Acsc_none.out,9,13,3,internode_time,B,0.0,0.18557
hns_4x4x1_cage15_main_Acsc_none.out,9,13,0,internode_time,A,0.0,6.571819
hns_4x4x1_cage15_main_Acsc_none.out,9,6,1,internode_time,B,0.0,0.221238
hns_4x4x1_cage15_main_Acsc_none.out,9,14,2,internode_time,A,0.0,0.210138
hns_4x4x1_cage15_main_Acsc_none.out,9,14,1,internode_time,A,0.0,6.45908
hns_4x4x1_cage15_main_Acsc_none.out,9,14,0,internode_time,A,0.0,11.687417
hns_4x4x1_cage15_main_Acsc_none.out,9,8,0,internode_time,A,0.0,0.19161
hns_4x4x1_cage15_main_Acsc_none.out,9,8,1,internode_time,A,0.0,4.256065
hns_4x4x1_cage15_main_Acsc_none.out,9,8,3,internode_time,B,0.0,0.446442
hns_4x4x1_cage15_main_Acsc_none.out,9,2,0,internode_time,B,0.0,0.179087
hns_4x4x1_cage15_main_Acsc_none.out,9,2,3,internode_time,A,0.0,5.444789
hns_4x4x1_cage15_main_Acsc_none.out,9,4,0,internode_time,A,0.0,0.213904
hns_4x4x1_cage15_main_Acsc_none.out,9,4,0,internode_time,B,0.0,5.3275
hns_4x4x1_cage15_main_Acsc_none.out,9,4,3,internode_time,B,0.0,1.780475
hns_4x4x1_cage15_main_Acsc_none.out,9,4,2,internode_time,B,0.0,1.014393
hns_4x4x1_cage15_main_Acsc_none.out,9,9,3,internode_time,B,0.0,1.886351
hns_4x4x1_cage15_main_Acsc_none.out,9,9,1,internode_time,A,0.0,1.47663
hns_4x4x1_cage15_main_Acsc_none.out,9,9,0,internode_time,A,0.0,5.801096
hns_4x4x1_cage15_main_Acsc_none.out,9,6,2,internode_time,A,0.0,0.191842
hns_4x4x1_cage15_main_Acsc_none.out,9,6,0,internode_time,B,0.0,1.200574
hns_4x4x1_cage15_main_Acsc_none.out,9,1,3,internode_time,A,0.0,11.006303
hns_4x4x1_cage15_main_Acsc_none.out,9,1,0,internode_time,B,0.0,0.228352
hns_4x4x1_cage15_main_Acsc_none.out,9,1,2,internode_time,A,0.0,8.223447
hns_4x4x1_cage15_main_Acsc_none.out,9,0,2,internode_time,B,0.0,32.709461
hns_4x4x1_cage15_main_Acsc_none.out,9,0,3,internode_time,B,0.0,20.743599
hns_4x4x1_cage15_main_Acsc_none.out,9,0,3,internode_time,A,0.0,13.789109
hns_4x4x1_cage15_main_Acsc_none.out,9,0,1,internode_time,B,0.0,21.211033
hns_4x4x1_cage15_main_Acsc_none.out,9,0,2,internode_time,A,0.0,13.96014
hns_4x4x1_cage15_main_Acsc_none.out,9,0,1,internode_time,A,0.0,5.233109
hns_4x4x1_cage15_main_Acsc_none.out,9,11,3,internode_time,A,0.0,0.161181
hns_4x4x1_cage15_main_Acsc_none.out,9,11,0,internode_time,B,0.0,1.581723
hns_4x4x1_cage15_main_Acsc_none.out,9,14,3,internode_time,B,0.0,0.166212
hns_4x4x1_cage15_main_Acsc_none.out,9,9,2,internode_time,B,0.0,0.191329
hns_4x4x1_cage15_main_Acsc_none.out,9,10,2,internode_time,A,0.0,0.772401
hns_4x4x1_cage15_main_Acsc_none.out,9,10,2,internode_time,B,0.0,0.49224
hns_4x4x1_cage15_main_Acsc_none.out,9,10,3,internode_time,B,0.0,9.772081
hns_4x4x1_cage15_main_Acsc_none.out,9,10,1,internode_time,B,0.0,9.68385
hns_4x4x1_cage15_main_Acsc_none.out,9,10,1,internode_time,A,0.0,109.615807
hns_4x4x1_cage15_main_Acsc_none.out,9,5,1,internode_time,A,0.0,0.730373
hns_4x4x1_cage15_main_Acsc_none.out,9,5,1,internode_time,B,0.0,0.697549
hns_4x4x1_cage15_main_Acsc_none.out,9,15,3,internode_time,A,0.0,0.910144
hns_4x4x1_cage15_main_Acsc_none.out,9,15,3,internode_time,B,0.0,0.891618
hns_4x4x1_cage15_main_Acsc_none.out,9,15,1,internode_time,B,0.0,12.028788
hns_4x4x1_cage15_main_Acsc_none.out,9,15,1,internode_time,A,0.0,9.015097
hns_4x4x1_cage15_main_Acsc_none.out,9,15,2,internode_time,B,0.0,93.356827
hns_4x4x1_cage15_main_Acsc_none.out,9,15,2,internode_time,A,0.0,81.0783
hns_4x4x1_cage15_main_Acsc_none.out,9,2,0,internode_time,A,0.0,3.62714
hns_4x4x1_cage15_main_Acsc_none.out,9,2,3,internode_time,B,0.0,0.399363
hns_4x4x1_cage15_main_Acsc_none.out,9,7,0,internode_time,B,0.0,0.42881
hns_4x4x1_cage15_main_Acsc_none.out,9,7,3,internode_time,B,0.0,0.333836
hns_4x4x1_cage15_main_Acsc_none.out,9,8,0,internode_time,B,0.0,0.574168
hns_4x4x1_cage15_main_Acsc_none.out,9,8,3,internode_time,A,0.0,5.304237
hns_4x4x1_cage15_main_Acsc_none.out,9,12,2,internode_time,A,0.0,0.450473
hns_4x4x1_cage15_main_Acsc_none.out,9,12,0,internode_time,B,0.0,0.36572
hns_4x4x1_cage15_main_Acsc_none.out,9,12,3,internode_time,A,0.0,0.327335
hns_4x4x1_cage15_main_Acsc_none.out,9,3,2,internode_time,B,0.0,0.362812
hns_4x4x1_cage15_main_Acsc_none.out,9,3,0,internode_time,A,0.0,0.40314
hns_4x4x1_cage15_main_Acsc_none.out,9,3,3,internode_time,B,0.0,0.27915
hns_4x4x1_cage15_main_Acsc_none.out,9,11,2,internode_time,A,0.0,3.889667
hns_4x4x1_cage15_main_Acsc_none.out,9,13,3,internode_time,A,0.0,4.280047
hns_4x4x1_cage15_main_Acsc_none.out,9,14,2,internode_time,B,0.0,0.888192
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,12,3,internode_time,B,5.305952,0.604202
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,12,1,internode_time,A,5.278752,2.123457
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,13,2,internode_time,A,5.02624,4.543347
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,12,0,internode_time,A,0.100096,0.163246
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,3,3,internode_time,A,4.776096,0.200869
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,3,1,internode_time,B,0.105216,1.138884
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,3,0,internode_time,B,0.097056,0.150281
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,7,2,internode_time,B,5.014496,24.403656
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,2,2,internode_time,A,5.348928,0.212141
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,2,2,internode_time,B,0.317664,10.320126
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,15,0,internode_time,A,6.195968,1.262197
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,15,0,internode_time,B,1.148896,0.733292
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,9,3,internode_time,A,9.042112,16.106726
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,9,1,internode_time,B,0.394496,22.232121
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,11,3,internode_time,B,0.679296,15.675834
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,11,1,internode_time,A,5.164736,17.985502
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,3,2,internode_time,A,0.312384,0.532261
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,6,3,internode_time,B,5.23472,21.378473
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,6,1,internode_time,A,0.716416,24.519611
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,0,0,internode_time,A,8.326912,0.682782
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,0,0,internode_time,B,3.216928,0.645379
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,0,3,internode_time,B,0.762752,0.719162
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,0,3,internode_time,A,0.934496,0.520337
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,14,3,internode_time,A,5.111424,5.243715
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,14,1,internode_time,B,0.333056,1.099141
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,14,0,internode_time,A,0.27024,5.265567
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,14,0,internode_time,B,0.592064,0.737991
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,10,0,internode_time,B,6.136768,20.293245
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,10,0,internode_time,A,1.065568,10.404741
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,10,3,internode_time,A,2.676224,5.365556
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,8,2,internode_time,B,0.54688,7.592053
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,8,2,internode_time,A,5.18672,7.619385
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,8,3,internode_time,B,0.258784,1.067701
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,8,1,internode_time,A,0.899616,4.686575
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,13,1,internode_time,A,0.303136,0.171853
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,13,0,internode_time,A,0.22112,4.1991
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,13,2,internode_time,B,0.301152,2.380885
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,7,0,internode_time,B,4.555328,2.031551
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,7,1,internode_time,B,0.277536,0.192132
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,7,2,internode_time,A,2.835168,20.760147
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,4,1,internode_time,B,1.620928,0.22712
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,4,3,internode_time,A,5.156864,1.486276
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,4,3,internode_time,B,0.228768,12.3239
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,4,2,internode_time,A,5.90304,4.691409
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,4,0,internode_time,B,3.250592,2.869383
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,5,0,internode_time,A,2.330432,21.399302
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,5,0,internode_time,B,7.281504,21.438309
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,5,3,internode_time,A,1.841984,5.812549
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,5,3,internode_time,B,6.045824,1.645695
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,1,1,internode_time,A,11.850464,0.208353
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,1,3,internode_time,B,0.25328,0.667031
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,1,3,internode_time,A,0.25168,3.029043
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,1,2,internode_time,B,0.648128,1.694791
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,1,0,internode_time,A,2.369824,4.352895
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,2,3,internode_time,A,0.720032,3.761821
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,2,0,internode_time,B,0.328896,0.171081
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,2,1,internode_time,B,0.271712,0.464138
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,6,2,internode_time,B,1.835552,6.095937
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,6,0,internode_time,A,0.578336,5.629745
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,13,1,internode_time,B,0.29856,0.456645
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,2,1,internode_time,A,2.258592,4.391881
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,8,0,internode_time,A,0.314048,0.159498
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,8,1,internode_time,B,0.270176,0.384402
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,10,3,internode_time,B,2.044352,9.125222
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,5,2,internode_time,B,2.903072,7.461209
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,5,2,internode_time,A,1.84416,4.427338
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,7,1,internode_time,A,0.32336,4.303798
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,11,2,internode_time,B,0.372736,0.194365
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,11,0,internode_time,B,0.245088,0.45103
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,11,0,internode_time,A,0.658336,0.573517
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,11,1,internode_time,B,2.379264,3.545564
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,1,2,internode_time,A,0.341024,3.972098
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,4,1,internode_time,A,1.54352,3.893254
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,4,2,internode_time,B,3.169664,2.303678
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,1,1,internode_time,B,1.175296,1.14673
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,6,3,internode_time,A,2.706432,3.510723
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,6,0,internode_time,B,3.495488,0.646572
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,6,1,internode_time,B,0.370976,0.194046
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,14,2,internode_time,A,0.367744,0.177705
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,14,1,internode_time,A,0.300544,4.640996
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,9,3,internode_time,B,2.030688,5.901791
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,9,2,internode_time,A,1.998336,5.57034
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,9,1,internode_time,A,0.376704,0.156943
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,9,0,internode_time,B,0.287744,0.37818
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,9,0,internode_time,A,0.592768,4.128739
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,0,2,internode_time,A,2.12032,3.133405
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,0,2,internode_time,B,1.559264,2.517161
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,6,2,internode_time,A,0.436768,0.133188
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,1,0,internode_time,B,0.381376,0.149129
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,4,0,internode_time,A,0.375136,0.140542
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,0,1,internode_time,A,107.555779,6.176735
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,0,1,internode_time,B,107.512451,6.233796
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,10,2,internode_time,A,3.822272,0.770858
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,10,2,internode_time,B,3.992288,0.596081
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,10,1,internode_time,B,50.526047,6.919174
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,10,1,internode_time,A,118.71875,123.656494
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,5,1,internode_time,A,3.621728,0.751435
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,5,1,internode_time,B,3.628576,0.720154
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,9,2,internode_time,B,0.37744,0.161091
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,15,3,internode_time,A,4.961248,0.907328
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,15,3,internode_time,B,4.9648,0.883573
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,7,3,internode_time,A,0.295968,0.171602
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,7,0,internode_time,A,0.178944,3.333862
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,15,2,internode_time,B,209.404449,281.020081
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,15,1,internode_time,A,217.328003,281.053345
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,15,1,internode_time,B,9.247136,6.686602
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,15,2,internode_time,A,11.673536,18.582592
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,13,3,internode_time,B,0.286432,0.171873
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,13,0,internode_time,B,0.190912,0.44361
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,13,3,internode_time,A,0.375136,7.160711
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,11,3,internode_time,A,0.359808,0.113149
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,11,2,internode_time,A,0.338176,3.520865
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,14,2,internode_time,B,0.36288,0.916837
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,14,3,internode_time,B,0.334496,0.152075
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,7,3,internode_time,B,0.321408,0.468296
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,12,2,internode_time,B,0.09296,0.688234
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,12,1,internode_time,B,0.083968,3.337439
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,12,0,internode_time,B,0.10528,0.357013
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,12,3,internode_time,A,0.100192,1.159517
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,12,2,internode_time,A,0.086144,0.352333
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,8,0,internode_time,B,0.287104,1.467222
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,8,3,internode_time,A,0.202592,0.339605
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,2,0,internode_time,A,0.296064,5.262265
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,2,3,internode_time,B,0.213088,0.341591
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,3,1,internode_time,A,0.110496,1.055022
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,3,0,internode_time,A,0.081856,0.383342
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,3,3,internode_time,B,0.094368,0.329437
hns_4x4x1_cage15_main_Acsc_spcomm.out,0,3,2,internode_time,B,0.078048,0.293869
hns_4x4x1_cage15_main_Acsc_spcomm.out,1,3,3,internode_time,A,0.388864,0.716637
hns_4x4x1_cage15_main_Acsc_spcomm.out,1,3,1,internode_time,B,0.209984,0.770993
hns_4x4x1_cage15_main_Acsc_spcomm.out,1,12,3,internode_time,B,0.091936,0.155652
hns_4x4x1_cage15_main_Acsc_spcomm.out,1,12,1,internode_time,A,0.125888,0.767868
hns_4x4x1_cage15_main_Acsc_spcomm.out,1,3,0,internode_time,B,0.095616,0.155171
