file,round,process,target,metric,matrix,startnnz,endnnz,time
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,4,0,comp_rate,A,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,4,2,comp_rate,B,1714849,713771,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,0,3,comp_rate,B,17398347,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,0,3,comp_rate,A,17398347,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,0,2,comp_rate,B,17398347,1848192,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,0,1,comp_rate,B,17398347,10912259,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,0,2,comp_rate,A,17398347,1848192,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,11,3,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,6,2,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,1,0,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,1,2,comp_rate,A,1714849,713771,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,0,1,comp_rate,A,17398347,10912259,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,10,2,comp_rate,A,22349029,22349029,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,10,2,comp_rate,B,22349029,22349029,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,10,1,comp_rate,B,22349029,7828309,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,13,3,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,5,1,comp_rate,A,20792801,20792801,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,5,1,comp_rate,B,20792801,20792801,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,9,2,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,15,3,comp_rate,A,28196112,28196112,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,15,3,comp_rate,B,28196112,28196112,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,15,1,comp_rate,B,28196112,797774,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,15,2,comp_rate,B,28196112,7532230,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,15,1,comp_rate,A,28196112,797774,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,15,2,comp_rate,A,28196112,7532230,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,10,1,comp_rate,A,22349029,7828309,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,14,3,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,14,2,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,7,3,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,8,0,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,8,3,comp_rate,A,178368,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,2,0,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,2,3,comp_rate,B,178368,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,13,3,comp_rate,A,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,6,11,2,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,7,2,comp_rate,A,172440,67632,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,7,2,comp_rate,B,172440,171672,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,13,2,comp_rate,B,172440,67632,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,13,2,comp_rate,A,172440,171672,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,6,1,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,6,3,comp_rate,B,1725762,273096,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,10,0,comp_rate,B,22349029,774576,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,10,0,comp_rate,A,22349029,774576,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,9,1,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,9,3,comp_rate,A,1725762,273096,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,11,1,comp_rate,A,1440212,79634,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,11,3,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,11,0,comp_rate,B,1440212,3648,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,7,1,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,7,0,comp_rate,B,172440,510,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,4,1,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,4,3,comp_rate,A,1714849,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,4,2,comp_rate,A,1714849,458880,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,2,2,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,2,2,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,2,1,comp_rate,B,178368,174272,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,2,3,comp_rate,A,178368,10944,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,5,0,comp_rate,A,20792801,7520851,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,5,0,comp_rate,B,20792801,7520851,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,5,3,comp_rate,A,20792801,1694351,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,5,3,comp_rate,B,20792801,1694351,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,8,2,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,8,2,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,8,1,comp_rate,A,178368,174272,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,8,1,comp_rate,B,178368,42816,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,6,2,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,6,3,comp_rate,A,1725762,812180,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,1,3,comp_rate,B,1714849,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,1,1,comp_rate,A,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,1,3,comp_rate,A,1714849,1020,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,1,2,comp_rate,B,1714849,458880,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,9,2,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,9,0,comp_rate,B,1725762,35184,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,10,3,comp_rate,A,22349029,14149968,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,0,0,comp_rate,A,17398347,17398347,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,0,0,comp_rate,B,17398347,17398347,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,0,3,comp_rate,A,17398347,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,0,3,comp_rate,B,17398347,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,7,1,comp_rate,A,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,15,0,comp_rate,A,28196112,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,15,0,comp_rate,B,28196112,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,14,3,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,14,1,comp_rate,B,1440212,79634,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,14,0,comp_rate,B,1440212,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,11,2,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,11,1,comp_rate,B,1440212,475172,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,11,0,comp_rate,A,1440212,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,13,1,comp_rate,A,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,13,1,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,13,0,comp_rate,A,172440,510,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,13,0,comp_rate,B,172440,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,1,0,comp_rate,A,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,2,0,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,2,1,comp_rate,A,178368,42816,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,5,2,comp_rate,A,20792801,14640279,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,5,2,comp_rate,B,20792801,14640279,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,8,0,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,4,0,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,4,1,comp_rate,A,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,4,3,comp_rate,B,1714849,1020,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,6,1,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,6,0,comp_rate,A,1725762,35184,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,6,0,comp_rate,B,1725762,350578,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,9,1,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,9,3,comp_rate,B,1725762,812180,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,9,0,comp_rate,A,1725762,350578,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,13,3,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,8,3,comp_rate,B,178368,10944,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,7,3,comp_rate,A,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,7,0,comp_rate,A,172440,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,11,3,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,1,0,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,1,2,comp_rate,A,1714849,713771,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,1,1,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,14,2,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,14,1,comp_rate,A,1440212,475172,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,14,0,comp_rate,A,1440212,3648,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,0,2,comp_rate,A,17398347,1848192,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,0,2,comp_rate,B,17398347,1848192,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,0,1,comp_rate,A,17398347,10912259,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,4,2,comp_rate,B,1714849,713771,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,4,0,comp_rate,A,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,6,2,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,10,2,comp_rate,A,22349029,22349029,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,10,2,comp_rate,B,22349029,22349029,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,10,3,comp_rate,B,22349029,14149968,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,10,1,comp_rate,B,22349029,7828309,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,0,1,comp_rate,B,17398347,10912259,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,9,2,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,5,1,comp_rate,A,20792801,20792801,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,5,1,comp_rate,B,20792801,20792801,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,14,3,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,14,2,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,15,1,comp_rate,B,28196112,797774,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,15,3,comp_rate,A,28196112,28196112,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,15,3,comp_rate,B,28196112,28196112,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,15,2,comp_rate,B,28196112,7532230,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,15,1,comp_rate,A,28196112,797774,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,15,2,comp_rate,A,28196112,7532230,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,10,1,comp_rate,A,22349029,7828309,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,2,0,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,2,3,comp_rate,B,178368,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,7,3,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,8,3,comp_rate,A,178368,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,8,0,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,13,3,comp_rate,A,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,7,11,2,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,7,2,comp_rate,B,172440,171672,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,13,2,comp_rate,B,172440,67632,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,9,3,comp_rate,A,1725762,273096,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,9,1,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,11,1,comp_rate,A,1440212,79634,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,11,3,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,13,1,comp_rate,A,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,13,0,comp_rate,A,172440,510,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,4,3,comp_rate,A,1714849,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,4,1,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,4,3,comp_rate,B,1714849,1020,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,1,1,comp_rate,A,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,1,3,comp_rate,B,1714849,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,1,3,comp_rate,A,1714849,1020,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,1,2,comp_rate,B,1714849,458880,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,9,3,comp_rate,B,1725762,812180,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,9,0,comp_rate,B,1725762,35184,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,7,1,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,7,0,comp_rate,B,172440,510,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,0,0,comp_rate,A,17398347,17398347,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,0,0,comp_rate,B,17398347,17398347,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,0,3,comp_rate,B,17398347,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,0,3,comp_rate,A,17398347,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,15,0,comp_rate,A,28196112,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,15,0,comp_rate,B,28196112,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,2,2,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,2,2,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,2,1,comp_rate,A,178368,42816,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,2,3,comp_rate,A,178368,10944,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,10,0,comp_rate,A,22349029,774576,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,10,0,comp_rate,B,22349029,774576,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,10,3,comp_rate,A,22349029,14149968,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,8,2,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,8,1,comp_rate,A,178368,174272,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,8,3,comp_rate,B,178368,10944,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,8,1,comp_rate,B,178368,42816,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,8,2,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,13,2,comp_rate,A,172440,171672,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,14,3,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,14,1,comp_rate,A,1440212,475172,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,14,1,comp_rate,B,1440212,79634,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,14,0,comp_rate,A,1440212,3648,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,14,0,comp_rate,B,1440212,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,1,0,comp_rate,A,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,6,1,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,6,3,comp_rate,B,1725762,273096,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,6,2,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,6,0,comp_rate,A,1725762,35184,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,6,3,comp_rate,A,1725762,812180,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,5,0,comp_rate,A,20792801,7520851,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,5,0,comp_rate,B,20792801,7520851,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,5,3,comp_rate,A,20792801,1694351,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,5,3,comp_rate,B,20792801,1694351,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,5,2,comp_rate,B,20792801,14640279,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,11,2,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,11,0,comp_rate,B,1440212,3648,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,11,0,comp_rate,A,1440212,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,11,1,comp_rate,B,1440212,475172,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,7,2,comp_rate,A,172440,67632,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,7,1,comp_rate,A,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,4,0,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,4,2,comp_rate,A,1714849,458880,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,4,1,comp_rate,A,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,13,3,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,13,0,comp_rate,B,172440,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,13,1,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,2,0,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,2,1,comp_rate,B,178368,174272,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,5,2,comp_rate,A,20792801,14640279,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,10,3,comp_rate,B,22349029,14149968,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,8,0,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,9,1,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,9,2,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,6,1,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,6,0,comp_rate,B,1725762,350578,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,14,2,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,1,0,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,1,1,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,1,2,comp_rate,A,1714849,713771,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,11,3,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,0,2,comp_rate,A,17398347,1848192,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,0,2,comp_rate,B,17398347,1848192,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,0,1,comp_rate,A,17398347,10912259,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,9,0,comp_rate,A,1725762,350578,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,9,2,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,6,2,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,7,3,comp_rate,A,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,7,0,comp_rate,A,172440,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,4,0,comp_rate,A,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,4,2,comp_rate,B,1714849,713771,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,0,1,comp_rate,B,17398347,10912259,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,5,1,comp_rate,A,20792801,20792801,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,5,1,comp_rate,B,20792801,20792801,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,10,2,comp_rate,A,22349029,22349029,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,10,2,comp_rate,B,22349029,22349029,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,10,1,comp_rate,A,22349029,7828309,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,10,1,comp_rate,B,22349029,7828309,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,15,3,comp_rate,B,28196112,28196112,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,15,3,comp_rate,A,28196112,28196112,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,15,1,comp_rate,A,28196112,797774,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,15,2,comp_rate,B,28196112,7532230,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,15,1,comp_rate,B,28196112,797774,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,15,2,comp_rate,A,28196112,7532230,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,14,3,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,14,2,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,2,0,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,2,3,comp_rate,B,178368,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,7,3,comp_rate,B,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,8,3,comp_rate,A,178368,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,8,0,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,13,3,comp_rate,A,172440,172440,
hns_4x4x1_cage15_main_Acsc_spcomm.out,8,11,2,comp_rate,A,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,13,2,comp_rate,B,172440,67632,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,9,3,comp_rate,A,1725762,273096,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,9,1,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,7,2,comp_rate,B,172440,171672,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,7,2,comp_rate,A,172440,67632,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,11,1,comp_rate,A,1440212,79634,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,11,3,comp_rate,B,1440212,1440212,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,15,0,comp_rate,B,28196112,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,15,0,comp_rate,A,28196112,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,8,2,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,8,2,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,8,1,comp_rate,A,178368,174272,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,10,0,comp_rate,A,22349029,774576,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,10,3,comp_rate,A,22349029,14149968,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,10,0,comp_rate,B,22349029,774576,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,2,2,comp_rate,A,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,2,2,comp_rate,B,178368,178368,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,2,3,comp_rate,A,178368,10944,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,6,1,comp_rate,A,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,6,3,comp_rate,B,1725762,273096,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,6,2,comp_rate,B,1725762,1725762,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,4,3,comp_rate,A,1714849,0,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,4,1,comp_rate,B,1714849,1714849,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,4,3,comp_rate,B,1714849,1020,
hns_4x4x1_cage15_main_Acsc_spcomm.out,9,2,1,comp_rate,B,178368,174272,
